MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
2.3,25.0,5.828178694158075,0.9587628865979382,909.0,3.1237113402061856,36.25,-119.4,1.328
2.6848,26.0,4.5942684766214175,1.0950226244343892,888.0,1.339366515837104,33.61,-117.71,0.741
5.5137,15.0,4.90443686006826,1.0102389078498293,1382.0,2.358361774744027,33.63,-117.73,1.618
4.4539,28.0,4.889417360285375,1.0237812128418549,3211.0,3.8180737217598097,33.83,-118.26,1.922
1.8214,10.0,5.838983050847458,1.271186440677966,845.0,2.3870056497175143,36.76,-119.85,0.801
4.0125,37.0,5.738589211618257,1.0746887966804979,808.0,3.3526970954356847,37.61,-122.03,1.614
6.1509,20.0,6.492307692307692,1.0307692307692307,1008.0,3.1015384615384614,33.06,-117.29,3.387
4.15,14.0,6.517578125,1.115234375,1385.0,2.705078125,33.23,-117.08,2.722
5.0452,40.0,5.431623931623932,1.1794871794871795,725.0,3.0982905982905984,33.9,-118.36,2.319
5.0111,16.0,6.1577574967405475,1.075619295958279,4911.0,3.201434159061278,34.01,-117.83,2.129
4.5662,33.0,5.746835443037975,1.0284810126582278,768.0,2.430379746835443,32.8,-117.0,1.503
2.3382,38.0,3.703767123287671,1.1147260273972603,1759.0,3.011986301369863,34.02,-118.47,2.975
3.0288,40.0,5.125506072874494,1.040485829959514,547.0,2.214574898785425,38.13,-121.73,1.644
1.3867,30.0,2.6240740740740742,1.0907407407407408,1615.0,2.990740740740741,34.05,-118.29,1.938
2.6652,22.0,4.152302243211334,0.9563164108618654,3134.0,3.7001180637544273,34.28,-118.4,1.648
4.0491,36.0,6.720364741641338,1.1671732522796352,868.0,2.6382978723404253,32.79,-117.02,1.479
3.1989,31.0,4.376310272536688,1.0524109014675052,3310.0,3.469601677148847,34.15,-119.19,1.854
2.4006,24.0,5.700507614213198,1.1725888324873097,1291.0,3.2766497461928936,36.6,-119.81,0.764
1.6509,17.0,6.153846153846154,1.4871794871794872,333.0,2.8461538461538463,33.69,-114.56,0.857
5.1824,32.0,5.641148325358851,1.1961722488038278,369.0,1.7655502392344498,33.72,-118.07,5.00001
3.5625,11.0,4.517890772128061,0.992467043314501,2307.0,4.344632768361582,34.08,-117.99,1.41
3.0833,27.0,3.5584,0.9888,1594.0,2.5504,34.02,-118.41,3.155
1.7038,28.0,4.598774885145483,1.0704441041347625,1530.0,2.343032159264931,41.73,-124.22,0.783
4.185,36.0,4.979591836734694,0.9872448979591837,1156.0,2.9489795918367347,34.22,-118.51,2.092
1.7464,35.0,3.218,1.108,1675.0,1.675,37.87,-122.27,2.167
5.2177,15.0,7.384449244060475,1.0161987041036717,3166.0,3.4190064794816415,38.72,-121.25,1.627
4.005,7.0,4.966767371601208,1.0211480362537764,1143.0,3.4531722054380665,36.84,-121.44,1.804
2.9619,27.0,3.9614855570839063,1.1031636863823935,2083.0,2.8651994497936726,33.83,-118.31,2.234
5.9544,44.0,6.127982646420825,0.982646420824295,1221.0,2.648590021691974,33.97,-118.4,3.772
2.8456,40.0,4.869918699186992,1.0867208672086721,756.0,2.048780487804878,37.98,-122.02,1.655
3.1406,33.0,5.4485842026825635,1.014903129657228,1698.0,2.5305514157973175,37.97,-121.35,0.939
3.1591,35.0,5.382075471698113,1.0,924.0,4.3584905660377355,34.04,-117.96,1.483
3.7066,32.0,4.279627163781624,0.9560585885486018,2316.0,3.0838881491344874,34.09,-118.08,2.068
6.1183,19.0,7.013274336283186,0.9823008849557522,1344.0,2.9734513274336285,38.66,-121.26,2.216
2.0655,37.0,4.684210526315789,1.1345029239766082,1553.0,4.54093567251462,33.96,-118.24,0.934
5.1769,18.0,6.107806691449814,1.0520446096654275,1134.0,4.215613382899628,32.7,-117.02,1.33
3.4542,24.0,5.475560081466395,1.0234215885947047,2010.0,2.0468431771894093,36.82,-119.8,1.212
2.2045,41.0,5.122222222222222,1.1888888888888889,284.0,3.1555555555555554,39.48,-121.55,0.418
2.0208,43.0,3.2962962962962963,0.6666666666666666,86.0,3.185185185185185,39.18,-122.91,0.725
4.625,39.0,5.762452107279693,1.0727969348659003,718.0,2.7509578544061304,34.11,-118.02,2.19
4.2599,35.0,6.154166666666667,1.0263888888888888,2304.0,3.2,34.41,-118.9,2.091
5.1237,52.0,5.7828418230563,0.9705093833780161,1001.0,2.683646112600536,33.88,-117.93,2.4
2.5553,16.0,3.717870257037944,1.1113831089351285,2592.0,1.5862913096695226,32.74,-117.14,1.781
4.2321,9.0,6.357808857808858,1.027972027972028,3015.0,3.513986013986014,34.02,-117.42,1.628
2.2946,18.0,6.100271002710027,1.3821138211382114,1032.0,2.796747967479675,39.17,-123.54,1.01
1.9029,36.0,3.721227621483376,1.0473145780051152,3055.0,3.9066496163682864,34.05,-117.76,0.98
2.0161,52.0,4.307324840764331,1.0302547770700636,1355.0,2.1576433121019107,37.77,-122.44,3.643
15.0001,40.0,9.6,1.0594594594594595,1024.0,2.7675675675675677,34.09,-118.42,5.00001
4.6161,30.0,5.950920245398773,1.0940695296523517,1270.0,2.5971370143149284,33.75,-117.82,2.365
3.2386,32.0,3.948170731707317,0.899390243902439,1097.0,3.3445121951219514,37.6,-122.02,1.496
2.0524,31.0,3.602094240837696,1.068062827225131,2461.0,4.294938917975567,33.97,-118.14,1.608
1.8156,40.0,2.500408830744072,0.9934587080948487,3953.0,3.23221586263287,34.09,-118.3,2.188
2.6042,46.0,4.489563567362429,1.0910815939278937,1647.0,3.1252371916508537,37.79,-122.22,1.247
6.0191,8.0,6.347326732673268,1.0475247524752476,15507.0,3.0706930693069308,34.03,-117.78,2.539
2.7955,31.0,5.070063694267516,1.1401273885350318,1561.0,2.4856687898089174,37.68,-122.14,1.831
3.9063,18.0,5.740139211136891,1.0417633410672853,1269.0,2.9443155452436196,35.47,-120.66,1.848
3.3266,28.0,3.5210199862164027,1.0213645761543764,2313.0,1.5940730530668505,34.02,-118.5,4.833
3.9615,34.0,5.597285067873303,1.0950226244343892,671.0,3.0361990950226243,34.19,-118.56,1.836
3.3203,27.0,5.8671875,0.9947916666666666,1197.0,3.1171875,34.65,-120.45,1.347
4.5833,36.0,5.627450980392157,1.0374331550802138,1842.0,3.283422459893048,33.77,-117.93,1.907
3.0893,42.0,4.686609686609686,1.056980056980057,1161.0,3.3076923076923075,33.88,-118.17,1.627
2.6711,24.0,5.383419689119171,0.9844559585492227,643.0,3.33160621761658,36.43,-119.1,0.713
3.5052,52.0,3.85824493731919,1.0453230472516875,2129.0,2.0530376084860174,37.76,-122.42,3.912
12.5381,29.0,6.888888888888889,1.2222222222222223,50.0,2.7777777777777777,33.96,-117.44,1.125
2.502,33.0,4.686274509803922,0.9895424836601308,1887.0,2.466666666666667,39.51,-121.54,0.621
4.2415,41.0,5.105015673981192,1.0642633228840126,1237.0,1.938871473354232,34.12,-118.34,4.096
4.5594,33.0,5.351548269581056,1.0218579234972678,1519.0,2.766848816029144,34.07,-117.91,2.042
3.055,6.0,5.528,1.0346666666666666,826.0,2.2026666666666666,38.52,-122.76,2.241
5.0867,24.0,4.703868103994927,1.1128725428027901,2713.0,1.7203551046290424,34.02,-118.52,5.00001
2.6613,26.0,5.19,1.0033333333333334,986.0,3.2866666666666666,38.49,-121.49,0.777
5.0123,5.0,6.490780141843971,1.202836879432624,2314.0,3.2822695035460994,33.14,-117.22,2.104
6.0873,19.0,6.586142322097379,1.0664794007490637,2824.0,2.644194756554307,33.46,-117.65,2.773
6.1601,26.0,6.395408163265306,1.0025510204081634,1333.0,3.4005102040816326,33.67,-117.9,2.661
2.1513,8.0,8.117845117845118,1.5589225589225588,786.0,2.6464646464646466,40.61,-121.67,0.804
2.9803,30.0,4.8478260869565215,1.075098814229249,1753.0,3.464426877470356,34.21,-118.4,1.915
3.1349,29.0,4.321937321937322,1.0427350427350428,1776.0,2.52991452991453,34.27,-118.33,2.302
2.1964,30.0,2.3439153439153437,0.8994708994708994,903.0,4.777777777777778,33.93,-118.22,1.25
6.2893,16.0,7.014354066985646,0.937799043062201,661.0,3.1626794258373208,34.21,-118.8,2.827
3.6474,26.0,3.923076923076923,0.998211091234347,1186.0,2.1216457960644006,34.15,-118.11,1.841
1.4821,27.0,4.230326295585413,1.1477927063339732,1656.0,3.1785028790786947,32.71,-117.08,0.862
